3,11,11,9,10,11,6,8,8,6,7,3,12,5,1,8,2,3,3,2,7,6,1,0,2,4,3,4,3,1,1,6,0,0,4,0,1,3,0,0,1,2,2,5,3,0,0,2,3,0,0,2,2,1,2,3,2,1,2,0,0,6,3,3,1,0,0,0,0,1
12,15,22,24,20,7,5,4,3,17,7,6,0,1,0,2,1,11,1,8,3,4,4,0,5,2,4,8,2,2,2,4,0,2,2,2,4,2,8,1,1,5,3,0,8,5,0,2,5,1,5,0,1,0,6,0,1,2,3,9,5,1,6,0,1,7,2,7,2,3
6,17,2,2,1,8,1,3,1,6,3,0,0,4,0,1,3,5,2,3,0,3,1,0,4,5,1,1,0,5,1,1,0,0,0,2,0,1,3,1,1,6,1,2,8,1,1,1,1,1,2,0,2,0,3,0,0,0,4,0,3,1,0,0,2,5,1,2,1,3
9,10,4,1,4,3,3,3,1,12,2,1,1,4,1,0,0,1,1,5,2,0,2,0,3,5,0,1,1,2,0,2,2,0,0,1,2,4,1,0,2,2,2,0,8,3,0,1,0,3,2,0,0,0,5,0,0,0,1,1,0,1,1,0,1,0,0,0,1,2
9,11,5,4,6,6,3,3,1,3,4,1,6,1,4,0,5,3,8,3,2,3,1,1,8,5,4,1,1,1,5,1,0,0,0,1,1,0,4,0,1,2,2,2,4,4,1,1,0,1,0,2,0,0,1,1,0,2,7,2,0,1,1,1,2,2,0,1,3,0
8,8,8,6,5,3,2,5,2,8,4,3,3,1,0,0,1,2,3,3,0,1,2,0,4,3,1,2,0,2,2,1,3,0,4,1,5,1,1,0,0,2,3,0,2,1,1,1,2,1,1,2,0,1,0,0,0,3,1,1,1,2,2,3,0,1,1,0,2,3
2,2,3,2,1,2,5,4,4,0,1,0,0,2,0,1,0,1,0,1,0,0,3,0,0,0,0,2,4,3,0,0,2,0,0,0,2,0,1,0,1,0,3,2,2,0,0,0,0,1,1,0,0,0,0,0,0,7,0,1,1,0,5,0,4,1,2,2,0,0
5,5,12,11,5,0,2,3,4,6,0,0,0,0,0,1,3,0,0,1,2,0,7,0,0,2,0,1,1,4,0,1,1,0,0,1,0,0,2,1,1,1,5,0,2,1,1,0,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1
0,1,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,2,0,0,1,0,0,0,1
7,4,1,7,6,6,2,3,1,0,2,4,0,1,0,1,0,2,1,3,3,1,2,0,1,1,1,0,1,0,0,1,0,0,4,1,6,1,0,1,0,0,2,1,0,0,0,2,0,0,0,2,2,1,0,0,2,1,0,5,0,4,7,3,2,3,0,2,0,2
